NCBI_GeneID,Gene_Type,Ortholog_Num,Dmel ID,Type
LOC6729472,PROTEIN_CODING,1,['LOC42958'],[1]
LOC6729473,PROTEIN_CODING,1,['LOC42959'],[1]
LOC6729474,PROTEIN_CODING,1,['LOC42960'],[1]
LOC6729475,PROTEIN_CODING,1,['LOC326135'],[1]
LOC6729476,PROTEIN_CODING,1,['LOC12798256'],[1]
LOC6729477,PROTEIN_CODING,1,['LOC42961'],[1]
LOC6729478,PROTEIN_CODING,1,['LOC3772524'],[1]
LOC6729479,PROTEIN_CODING,1,['LOC42962'],[1]
LOC6729480,PROTEIN_CODING,1,['LOC42963'],[1]
LOC6729481,PROTEIN_CODING,1,['LOC42964'],[1]
LOC6729482,PROTEIN_CODING,1,['LOC326120'],[1]
LOC6729483,PROTEIN_CODING,1,['LOC42965'],[1]
LOC6729484,PROTEIN_CODING,1,['LOC318593'],[1]
LOC6729487,PROTEIN_CODING,1,['LOC42970'],[1]
LOC6729488,PROTEIN_CODING,1,['LOC42971'],[1]
LOC6729489,PROTEIN_CODING,1,['LOC42972'],[1]
LOC6729490,PROTEIN_CODING,1,['LOC192528'],[1]
LOC6729491,PROTEIN_CODING,1,['LOC42973'],[1]
LOC6729492,PROTEIN_CODING,1,['LOC42975'],[1]
LOC6729493,PROTEIN_CODING,1,['LOC42976'],[1]
LOC6729494,PROTEIN_CODING,1,['LOC50074'],[1]
LOC6729495,PROTEIN_CODING,1,['LOC42978'],[1]
LOC6729497,PROTEIN_CODING,1,['LOC19834718'],[1]
LOC6729500,PROTEIN_CODING,1,['LOC42981'],[1]
LOC6729501,PROTEIN_CODING,1,['LOC42982'],[1]
LOC6729502,PROTEIN_CODING,1,['LOC42983'],[1]
LOC6729503,PROTEIN_CODING,1,['LOC42984'],[1]
LOC6729504,PROTEIN_CODING,1,['LOC42985'],[1]
LOC6729505,PROTEIN_CODING,1,['LOC42986'],[1]
LOC6729506,PROTEIN_CODING,1,['LOC42987'],[1]
LOC6729508,PROTEIN_CODING,1,['LOC42988'],[1]
LOC6729511,PROTEIN_CODING,1,['LOC42990'],[1]
LOC6729513,PROTEIN_CODING,1,['LOC42991'],[1]
LOC6729514,PROTEIN_CODING,1,['LOC42992'],[1]
LOC6729515,PROTEIN_CODING,1,['LOC42993'],[1]
LOC6729516,PROTEIN_CODING,1,['LOC42994'],[1]
LOC6729517,PROTEIN_CODING,1,['LOC42995'],[1]
LOC6729518,PROTEIN_CODING,1,['LOC318597'],[1]
LOC6729519,PROTEIN_CODING,1,['LOC42996'],[1]
LOC6729521,PROTEIN_CODING,1,['LOC42998'],[1]
LOC6729522,PROTEIN_CODING,1,['LOC42999'],[1]
LOC6729523,PROTEIN_CODING,1,['LOC43000'],[1]
LOC6729524,PROTEIN_CODING,1,['LOC43001'],[1]
LOC6729525,PROTEIN_CODING,1,['LOC318595'],[1]
LOC6729526,PROTEIN_CODING,1,['LOC43002'],[1]
LOC6729530,PROTEIN_CODING,1,['LOC43003'],[1]
LOC6729531,PROTEIN_CODING,1,['LOC43004'],[1]
LOC6729532,PROTEIN_CODING,1,['LOC43005'],[1]
LOC6729533,PROTEIN_CODING,1,['LOC43006'],[1]
LOC6729534,PROTEIN_CODING,1,['LOC43007'],[1]
LOC6729535,PROTEIN_CODING,1,['LOC3885585'],[1]
LOC6729536,PROTEIN_CODING,1,['LOC43009'],[1]
LOC6729539,PROTEIN_CODING,1,['LOC43011'],[1]
LOC6729540,PROTEIN_CODING,1,['LOC43012'],[1]
LOC6729542,PROTEIN_CODING,1,['LOC43014'],[1]
LOC6729543,PROTEIN_CODING,1,['LOC43015'],[1]
LOC6729544,PROTEIN_CODING,1,['LOC326146'],[1]
LOC6729545,PROTEIN_CODING,1,['LOC43016'],[1]
LOC6729546,PROTEIN_CODING,1,['LOC43017'],[1]
LOC6729548,PROTEIN_CODING,1,['LOC43018'],[1]
LOC6729549,PROTEIN_CODING,1,['LOC43019'],[1]
LOC6729550,PROTEIN_CODING,1,['LOC43020'],[1]
LOC6729552,PROTEIN_CODING,1,['LOC4379864'],[1]
LOC6729553,PROTEIN_CODING,1,['LOC43023'],[1]
LOC6729555,PROTEIN_CODING,1,['LOC43025'],[1]
LOC6729556,PROTEIN_CODING,1,['LOC43026'],[1]
LOC6729557,PROTEIN_CODING,1,['LOC43028'],[1]
LOC6729558,PROTEIN_CODING,1,['LOC43029'],[1]
LOC6729559,PROTEIN_CODING,1,['LOC318594'],[1]
LOC6729560,PROTEIN_CODING,1,['LOC43030'],[1]
LOC6729561,PROTEIN_CODING,1,['LOC43031'],[1]
LOC6729562,PROTEIN_CODING,1,['LOC43033'],[1]
LOC6729564,PROTEIN_CODING,1,['LOC43034'],[1]
LOC6729565,PROTEIN_CODING,1,['LOC43035'],[1]
LOC6729566,PROTEIN_CODING,1,['LOC43036'],[1]
LOC6729567,PROTEIN_CODING,1,['LOC43037'],[1]
LOC6729568,PROTEIN_CODING,1,['LOC43038'],[1]
LOC6729569,PROTEIN_CODING,1,['LOC43039'],[1]
LOC6729571,PROTEIN_CODING,1,['LOC43041'],[1]
LOC6729572,PROTEIN_CODING,1,['LOC43042'],[1]
LOC6729573,PROTEIN_CODING,1,['LOC43043'],[1]
LOC6729574,PROTEIN_CODING,1,['LOC43044'],[1]
LOC6729575,PROTEIN_CODING,1,['LOC45786'],[1]
LOC6729576,PROTEIN_CODING,1,['LOC43046'],[1]
LOC6729577,PROTEIN_CODING,0,,[2]
LOC6729578,PROTEIN_CODING,0,,[2]
LOC6729579,PROTEIN_CODING,1,['LOC3772506'],[1]
LOC6729580,PROTEIN_CODING,1,['LOC3772439'],[1]
LOC6729581,PROTEIN_CODING,1,['LOC43050'],[1]
LOC6729582,PROTEIN_CODING,1,['LOC43051'],[1]
LOC6729583,PROTEIN_CODING,1,['LOC43052'],[1]
LOC6729585,PROTEIN_CODING,1,['LOC43053'],[1]
LOC6729586,PROTEIN_CODING,1,['LOC326132'],[1]
LOC6729587,PROTEIN_CODING,1,['LOC43054'],[1]
LOC6729588,PROTEIN_CODING,1,['LOC43055'],[1]
LOC6729589,PROTEIN_CODING,0,,[2]
LOC6729591,PROTEIN_CODING,1,['LOC43056'],[1]
LOC6729592,PROTEIN_CODING,1,['LOC43057'],[1]
LOC6729593,PROTEIN_CODING,1,['LOC326118'],[1]
LOC6729594,PROTEIN_CODING,1,['LOC43058'],[1]
LOC6729595,PROTEIN_CODING,1,['LOC318664'],[1]
LOC6729596,PROTEIN_CODING,1,['LOC43059'],[1]
LOC6729597,PROTEIN_CODING,1,['LOC43060'],[1]
LOC6729598,PROTEIN_CODING,1,['LOC318734'],[1]
LOC6729599,PROTEIN_CODING,1,['LOC43061'],[1]
LOC6729600,PROTEIN_CODING,1,['LOC326117'],[1]
LOC6729601,PROTEIN_CODING,1,['LOC43062'],[1]
LOC6729602,PROTEIN_CODING,1,['LOC43063'],[1]
LOC6729603,PROTEIN_CODING,1,['LOC43064'],[1]
LOC6729604,PROTEIN_CODING,1,['LOC43065'],[1]
LOC6729605,PROTEIN_CODING,1,['LOC43066'],[1]
LOC6729606,PROTEIN_CODING,1,['LOC43067'],[1]
LOC6729607,PROTEIN_CODING,1,['LOC43068'],[1]
LOC6729608,PROTEIN_CODING,1,['LOC43069'],[1]
LOC6729609,PROTEIN_CODING,1,['LOC43070'],[1]
LOC6729610,PROTEIN_CODING,1,['LOC43071'],[1]
LOC6729611,PROTEIN_CODING,1,['LOC43072'],[1]
LOC6729613,PROTEIN_CODING,1,['LOC47220'],[1]
LOC6729614,PROTEIN_CODING,1,['LOC43073'],[1]
LOC6729615,PROTEIN_CODING,1,['LOC43074'],[1]
LOC6729616,PROTEIN_CODING,1,['LOC318735'],[1]
LOC6729618,PROTEIN_CODING,1,['LOC43077'],[1]
LOC6729619,PROTEIN_CODING,1,['LOC43078'],[1]
LOC6729620,PROTEIN_CODING,1,['LOC43079'],[1]
LOC6729622,PROTEIN_CODING,1,['LOC43080'],[1]
LOC6729623,PROTEIN_CODING,1,['LOC8674037'],[1]
LOC6729624,PROTEIN_CODING,1,['LOC43081'],[1]
LOC6729625,PROTEIN_CODING,1,['LOC53586'],[1]
LOC6729626,PROTEIN_CODING,1,['LOC43083'],[1]
LOC6729628,PROTEIN_CODING,1,['LOC2768686'],[1]
LOC6729629,PROTEIN_CODING,1,['LOC43084'],[1]
LOC6729630,PROTEIN_CODING,1,['LOC43085'],[1]
LOC6729631,PROTEIN_CODING,1,['LOC43087'],[1]
LOC6729632,PROTEIN_CODING,1,['LOC43086'],[1]
LOC6729634,PROTEIN_CODING,1,['LOC43088'],[1]
LOC6729635,PROTEIN_CODING,1,['LOC43091'],[1]
LOC6729637,PROTEIN_CODING,1,['LOC43090'],[1]
LOC6729638,PROTEIN_CODING,1,['LOC43092'],[1]
LOC6729642,PROTEIN_CODING,1,['LOC43093'],[1]
LOC6729645,PROTEIN_CODING,1,['LOC43095'],[1]
LOC6729646,PROTEIN_CODING,1,['LOC43096'],[1]
LOC6729647,PROTEIN_CODING,1,['LOC43098'],[1]
LOC6729648,PROTEIN_CODING,1,['LOC43099'],[1]
LOC6729649,PROTEIN_CODING,1,['LOC43100'],[1]
LOC6729650,PROTEIN_CODING,1,['LOC43101'],[1]
LOC6729651,PROTEIN_CODING,1,['LOC43102'],[1]
LOC6729652,PROTEIN_CODING,1,['LOC43103'],[1]
LOC6729653,PROTEIN_CODING,1,['LOC43104'],[1]
LOC6729655,PROTEIN_CODING,1,['LOC43105'],[1]
LOC6729656,PROTEIN_CODING,1,['LOC2768687'],[1]
LOC6729658,PROTEIN_CODING,1,['LOC43110'],[1]
LOC6729659,PROTEIN_CODING,1,['LOC43112'],[1]
LOC6729660,PROTEIN_CODING,1,['LOC43113'],[1]
LOC6729661,PROTEIN_CODING,1,['LOC43114'],[1]
LOC6729662,PROTEIN_CODING,1,['LOC43115'],[1]
LOC6729663,PROTEIN_CODING,1,['LOC318701'],[1]
LOC6729664,PROTEIN_CODING,1,['LOC43116'],[1]
LOC6729665,PROTEIN_CODING,1,['LOC43117'],[1]
LOC6729666,PROTEIN_CODING,1,['LOC43118'],[1]
LOC6729668,PROTEIN_CODING,1,['LOC43120'],[1]
LOC6729671,PROTEIN_CODING,1,['LOC43124'],[1]
LOC6729672,PROTEIN_CODING,1,['LOC50075'],[1]
LOC6729673,PROTEIN_CODING,1,['LOC43125'],[1]
LOC6729674,PROTEIN_CODING,1,['LOC43126'],[1]
LOC6729675,PROTEIN_CODING,1,['LOC43127'],[1]
LOC6729676,PROTEIN_CODING,1,['LOC43128'],[1]
LOC6729677,PROTEIN_CODING,1,['LOC43130'],[1]
LOC6729678,PROTEIN_CODING,1,['LOC43132'],[1]
LOC6729680,PROTEIN_CODING,1,['LOC43133'],[1]
LOC6729681,PROTEIN_CODING,1,['LOC43134'],[1]
LOC6729682,PROTEIN_CODING,1,['LOC318591'],[1]
LOC6729683,PROTEIN_CODING,1,['LOC43135'],[1]
LOC6729686,PROTEIN_CODING,1,['LOC43136'],[1]
LOC6729688,PROTEIN_CODING,1,['LOC43142'],[1]
LOC6729689,PROTEIN_CODING,1,['LOC2768688'],[1]
LOC6729692,PROTEIN_CODING,1,['LOC43145'],[1]
LOC6729693,PROTEIN_CODING,1,['LOC43146'],[1]
LOC6729695,PROTEIN_CODING,1,['LOC43149'],[1]
LOC6729696,PROTEIN_CODING,1,['LOC43150'],[1]
LOC6729697,PROTEIN_CODING,1,['LOC43151'],[1]
LOC6729698,PROTEIN_CODING,1,['LOC43152'],[1]
LOC6729699,PROTEIN_CODING,1,['LOC43153'],[1]
LOC6729701,PROTEIN_CODING,1,['LOC43154'],[1]
LOC6729703,PROTEIN_CODING,1,['LOC43156'],[1]
LOC6729704,PROTEIN_CODING,1,['LOC43157'],[1]
LOC6729705,PROTEIN_CODING,1,['LOC43158'],[1]
LOC6729707,PROTEIN_CODING,1,['LOC43160'],[1]
LOC6729708,PROTEIN_CODING,1,['LOC43161'],[1]
LOC6729709,PROTEIN_CODING,1,['LOC43162'],[1]
LOC6729710,PROTEIN_CODING,1,['LOC43163'],[1]
LOC6729712,PROTEIN_CODING,1,['LOC43164'],[1]
LOC6729713,PROTEIN_CODING,1,['LOC43165'],[1]
LOC6729714,PROTEIN_CODING,1,['LOC43166'],[1]
LOC6729715,PROTEIN_CODING,1,['LOC43167'],[1]
LOC6729716,PROTEIN_CODING,1,['LOC8674046'],[1]
LOC6729717,PROTEIN_CODING,1,['LOC43169'],[1]
LOC6729718,PROTEIN_CODING,1,['LOC43170'],[1]
LOC6729719,PROTEIN_CODING,1,['LOC43171'],[1]
LOC6729720,PROTEIN_CODING,1,['LOC43174'],[1]
LOC6729723,PROTEIN_CODING,1,['LOC43177'],[1]
LOC6729724,PROTEIN_CODING,1,['LOC43178'],[1]
LOC6729725,PROTEIN_CODING,1,['LOC318682'],[1]
LOC6729726,PROTEIN_CODING,1,['LOC43179'],[1]
LOC6729727,PROTEIN_CODING,1,['LOC43180'],[1]
LOC6729728,PROTEIN_CODING,1,['LOC43181'],[1]
LOC6729730,PROTEIN_CODING,1,['LOC43183'],[1]
LOC6729731,PROTEIN_CODING,1,['LOC43184'],[1]
LOC6729732,PROTEIN_CODING,1,['LOC43186'],[1]
LOC6729733,PROTEIN_CODING,1,['LOC43185'],[1]
LOC6729734,PROTEIN_CODING,1,['LOC43188'],[1]
LOC6729735,PROTEIN_CODING,1,['LOC43189'],[1]
LOC6729736,PROTEIN_CODING,1,['LOC50079'],[1]
LOC6729737,PROTEIN_CODING,1,['LOC5740331'],[1]
LOC6729738,PROTEIN_CODING,1,['LOC43190'],[1]
LOC6729739,PROTEIN_CODING,1,['LOC117364'],[1]
LOC6729740,PROTEIN_CODING,1,['LOC43191'],[1]
LOC6729741,PROTEIN_CODING,1,['LOC43192'],[1]
LOC6729743,PROTEIN_CODING,1,['LOC43193'],[1]
LOC6729744,PROTEIN_CODING,1,['LOC43194'],[1]
LOC6729745,PROTEIN_CODING,1,['LOC43195'],[1]
LOC6729746,PROTEIN_CODING,1,['LOC43196'],[1]
LOC6729747,PROTEIN_CODING,1,['LOC43197'],[1]
LOC6729749,PROTEIN_CODING,1,['LOC44448'],[1]
LOC6729751,PROTEIN_CODING,1,['LOC43200'],[1]
LOC6729752,PROTEIN_CODING,1,['LOC43201'],[1]
LOC6729753,PROTEIN_CODING,1,['LOC43202'],[1]
LOC6729754,PROTEIN_CODING,1,['LOC43204'],[1]
LOC6729755,PROTEIN_CODING,1,['LOC43205'],[1]
LOC6729756,PROTEIN_CODING,1,['LOC43206'],[1]
LOC6729757,PROTEIN_CODING,1,['LOC43207'],[1]
LOC6729758,PROTEIN_CODING,1,['LOC43208'],[1]
LOC6729759,PROTEIN_CODING,1,['LOC318586'],[1]
LOC6729760,PROTEIN_CODING,1,['LOC43209'],[1]
LOC6729761,PROTEIN_CODING,1,['LOC43210'],[1]
LOC6729764,PROTEIN_CODING,1,['LOC43213'],[1]
LOC6729765,PROTEIN_CODING,1,['LOC43214'],[1]
LOC6729766,PROTEIN_CODING,1,['LOC43215'],[1]
LOC6729767,PROTEIN_CODING,1,['LOC43216'],[1]
LOC6729768,PROTEIN_CODING,1,['LOC43217'],[1]
LOC6729769,PROTEIN_CODING,1,['LOC43218'],[1]
LOC6729770,PROTEIN_CODING,1,['LOC50080'],[1]
LOC6729771,PROTEIN_CODING,1,['LOC3772449'],[1]
LOC6729772,PROTEIN_CODING,1,['LOC3772140'],[1]
LOC6729775,PROTEIN_CODING,1,['LOC43220'],[1]
LOC6729778,PROTEIN_CODING,1,['LOC10178793'],[1]
LOC6729781,PROTEIN_CODING,1,['LOC43222'],[1]
LOC6729782,PROTEIN_CODING,1,['LOC43223'],[1]
LOC6729783,PROTEIN_CODING,1,['LOC43227'],[1]
LOC6729784,PROTEIN_CODING,1,['LOC43228'],[1]
LOC6729786,PROTEIN_CODING,1,['LOC43229'],[1]
LOC6729787,PROTEIN_CODING,1,['LOC43230'],[1]
LOC6729788,PROTEIN_CODING,1,['LOC43231'],[1]
LOC6729789,PROTEIN_CODING,1,['LOC43232'],[1]
LOC6729790,PROTEIN_CODING,1,['LOC43234'],[1]
LOC6729791,PROTEIN_CODING,1,['LOC43233'],[1]
LOC6729792,PROTEIN_CODING,1,['LOC43235'],[1]
LOC6729794,PROTEIN_CODING,1,['LOC43236'],[1]
LOC6729795,PROTEIN_CODING,1,['LOC44359'],[1]
LOC6729796,PROTEIN_CODING,1,['LOC43238'],[1]
LOC6729799,PROTEIN_CODING,1,['LOC43239'],[1]
LOC6729800,PROTEIN_CODING,1,['LOC43240'],[1]
LOC6729801,PROTEIN_CODING,1,['LOC43241'],[1]
LOC6729802,PROTEIN_CODING,1,['LOC117338'],[1]
LOC6729803,PROTEIN_CODING,1,['LOC43242'],[1]
LOC6729804,PROTEIN_CODING,1,['LOC43243'],[1]
LOC6729805,PROTEIN_CODING,1,['LOC43244'],[1]
LOC6729806,PROTEIN_CODING,1,['LOC43246'],[1]
LOC6729807,PROTEIN_CODING,1,['LOC43245'],[1]
LOC6729808,PROTEIN_CODING,1,['LOC318583'],[1]
LOC6729809,PROTEIN_CODING,1,['LOC43247'],[1]
LOC6729810,PROTEIN_CODING,1,['LOC43248'],[1]
LOC6729811,PROTEIN_CODING,1,['LOC43250'],[1]
LOC6729812,PROTEIN_CODING,1,['LOC43251'],[1]
LOC6729813,PROTEIN_CODING,1,['LOC43252'],[1]
LOC6729814,PROTEIN_CODING,1,['LOC43253'],[1]
LOC6729815,PROTEIN_CODING,1,['LOC43255'],[1]
LOC6729817,PROTEIN_CODING,1,['LOC43256'],[1]
LOC6729818,PROTEIN_CODING,1,['LOC43257'],[1]
LOC6729819,PROTEIN_CODING,1,['LOC43259'],[1]
LOC6729820,PROTEIN_CODING,1,['LOC43260'],[1]
LOC6729821,PROTEIN_CODING,1,['LOC43261'],[1]
LOC6729822,PROTEIN_CODING,1,['LOC43262'],[1]
LOC6729823,PROTEIN_CODING,1,['LOC43263'],[1]
LOC6729824,PROTEIN_CODING,1,['LOC43264'],[1]
LOC6729825,PROTEIN_CODING,1,['LOC43265'],[1]
LOC6729826,PROTEIN_CODING,1,['LOC43266'],[1]
LOC6729827,PROTEIN_CODING,1,['LOC43267'],[1]
LOC6729828,PROTEIN_CODING,1,['LOC43268'],[1]
LOC6729829,PROTEIN_CODING,1,['LOC43270'],[1]
LOC6729830,PROTEIN_CODING,1,['LOC43271'],[1]
LOC6729831,PROTEIN_CODING,1,['LOC5740555'],[1]
LOC6729832,PROTEIN_CODING,1,['LOC318579'],[1]
LOC6729833,PROTEIN_CODING,1,['LOC43275'],[1]
LOC6729834,PROTEIN_CODING,1,['LOC43936'],[1]
LOC6729836,PROTEIN_CODING,1,['LOC43276'],[1]
LOC6729837,PROTEIN_CODING,1,['LOC43277'],[1]
LOC6729838,PROTEIN_CODING,1,['LOC43284'],[1]
LOC6729839,PROTEIN_CODING,1,['LOC47249'],[1]
LOC6729842,PROTEIN_CODING,1,['LOC43296'],[1]
LOC6729845,PROTEIN_CODING,1,['LOC43300'],[1]
LOC6729846,PROTEIN_CODING,1,['LOC43303'],[1]
LOC6729847,PROTEIN_CODING,1,['LOC43304'],[1]
LOC6729848,PROTEIN_CODING,1,['LOC43305'],[1]
LOC6729849,PROTEIN_CODING,1,['LOC12798276'],[1]
LOC6729850,PROTEIN_CODING,1,['LOC43306'],[1]
LOC6729851,PROTEIN_CODING,1,['LOC43307'],[1]
LOC6729852,PROTEIN_CODING,1,['LOC43308'],[1]
LOC6729853,PROTEIN_CODING,1,['LOC117327'],[1]
LOC6729854,PROTEIN_CODING,1,['LOC43309'],[1]
LOC6729855,PROTEIN_CODING,1,['LOC43310'],[1]
LOC6729856,PROTEIN_CODING,1,['LOC43311'],[1]
LOC6729857,PROTEIN_CODING,1,['LOC43312'],[1]
LOC6729858,PROTEIN_CODING,1,['LOC53569'],[1]
LOC6729859,PROTEIN_CODING,1,['LOC43314'],[1]
LOC6729860,PROTEIN_CODING,1,['LOC43315'],[1]
LOC6729861,PROTEIN_CODING,1,['LOC43316'],[1]
LOC6729863,PROTEIN_CODING,1,['LOC43317'],[1]
LOC6729864,PROTEIN_CODING,1,['LOC43318'],[1]
LOC6729865,PROTEIN_CODING,1,['LOC43319'],[1]
LOC6729866,PROTEIN_CODING,1,['LOC326116'],[1]
LOC6729868,PROTEIN_CODING,1,['LOC43323'],[1]
LOC6729869,PROTEIN_CODING,1,['LOC43324'],[1]
LOC6729870,PROTEIN_CODING,1,['LOC43325'],[1]
LOC6729871,PROTEIN_CODING,1,['LOC43326'],[1]
LOC6729872,PROTEIN_CODING,1,['LOC43327'],[1]
LOC6729873,PROTEIN_CODING,1,['LOC43328'],[1]
LOC6729874,PROTEIN_CODING,1,['LOC318574'],[1]
LOC6729875,PROTEIN_CODING,1,['LOC43329'],[1]
LOC6729876,PROTEIN_CODING,1,['LOC43330'],[1]
LOC6729877,PROTEIN_CODING,1,['LOC43331'],[1]
LOC6729878,PROTEIN_CODING,1,['LOC43333'],[1]
LOC6729879,PROTEIN_CODING,1,['LOC43334'],[1]
LOC6729881,PROTEIN_CODING,1,['LOC5740590'],[1]
LOC6729887,PROTEIN_CODING,1,['LOC43341'],[1]
LOC6729888,PROTEIN_CODING,1,['LOC43342'],[1]
LOC6729890,PROTEIN_CODING,1,['LOC43343'],[1]
LOC6729891,PROTEIN_CODING,1,['LOC43344'],[1]
LOC6729892,PROTEIN_CODING,1,['LOC43345'],[1]
LOC6729893,PROTEIN_CODING,1,['LOC338395'],[1]
LOC6729894,PROTEIN_CODING,1,['LOC43347'],[1]
LOC6729895,PROTEIN_CODING,1,['LOC43348'],[1]
LOC6729896,PROTEIN_CODING,1,['LOC43349'],[1]
LOC6729898,PROTEIN_CODING,1,['LOC43350'],[1]
LOC6729900,PROTEIN_CODING,1,['LOC43351'],[1]
LOC6729902,PROTEIN_CODING,1,['LOC43353'],[1]
LOC6729903,PROTEIN_CODING,1,['LOC43354'],[1]
LOC6729905,PROTEIN_CODING,1,['LOC43355'],[1]
LOC6729906,PROTEIN_CODING,1,['LOC43356'],[1]
LOC6729909,PROTEIN_CODING,2,"['LOC318603', 'LOC318646']","[1, 1]"
LOC6729910,PROTEIN_CODING,1,['LOC43360'],[1]
LOC6729912,PROTEIN_CODING,1,['LOC43362'],[1]
LOC6729914,PROTEIN_CODING,1,['LOC5740528'],[1]
LOC6729916,PROTEIN_CODING,1,['LOC5740743'],[1]
LOC6729917,PROTEIN_CODING,1,['LOC47854'],[1]
LOC6729918,PROTEIN_CODING,1,['LOC43367'],[1]
LOC6729919,PROTEIN_CODING,1,['LOC43369'],[1]
LOC6729920,PROTEIN_CODING,1,['LOC43370'],[1]
LOC6729921,PROTEIN_CODING,1,['LOC53567'],[1]
LOC6729923,PROTEIN_CODING,1,['LOC43373'],[1]
LOC6729924,PROTEIN_CODING,1,['LOC43374'],[1]
LOC6729925,PROTEIN_CODING,1,['LOC43375'],[1]
LOC6729926,PROTEIN_CODING,1,['LOC43377'],[1]
LOC6729927,PROTEIN_CODING,1,['LOC43379'],[1]
LOC6729928,PROTEIN_CODING,1,['LOC261634'],[1]
LOC6729929,PROTEIN_CODING,1,['LOC43872'],[1]
LOC6729930,PROTEIN_CODING,1,['LOC43382'],[1]
LOC6729933,PROTEIN_CODING,1,['LOC43384'],[1]
LOC6729941,PROTEIN_CODING,1,['LOC43386'],[1]
LOC6729942,PROTEIN_CODING,1,['LOC43387'],[1]
LOC6729943,PROTEIN_CODING,1,['LOC43388'],[1]
LOC6729944,PROTEIN_CODING,0,,[2]
LOC6729945,PROTEIN_CODING,1,['LOC43389'],[1]
LOC6729946,PROTEIN_CODING,1,['LOC318571'],[1]
LOC6729947,PROTEIN_CODING,1,['LOC2768690'],[1]
LOC6729948,PROTEIN_CODING,1,['LOC43390'],[1]
LOC6729949,PROTEIN_CODING,1,['LOC43392'],[1]
LOC6729950,PROTEIN_CODING,1,['LOC43393'],[1]
LOC6729951,PROTEIN_CODING,1,['LOC43394'],[1]
LOC6729952,PROTEIN_CODING,1,['LOC43395'],[1]
LOC6729953,PROTEIN_CODING,1,['LOC43396'],[1]
LOC6729954,PROTEIN_CODING,1,['LOC43397'],[1]
LOC6729955,PROTEIN_CODING,1,['LOC50092'],[1]
LOC6729956,PROTEIN_CODING,1,['LOC43398'],[1]
LOC6729957,PROTEIN_CODING,1,['LOC43399'],[1]
LOC6729959,PROTEIN_CODING,1,['LOC43400'],[1]
LOC6729960,PROTEIN_CODING,1,['LOC43401'],[1]
LOC6729961,PROTEIN_CODING,1,['LOC43402'],[1]
LOC6729963,PROTEIN_CODING,1,['LOC44642'],[1]
LOC6729964,PROTEIN_CODING,1,['LOC43404'],[1]
LOC6729965,PROTEIN_CODING,1,['LOC44266'],[1]
LOC6729968,PROTEIN_CODING,1,['LOC43410'],[1]
LOC6729969,PROTEIN_CODING,1,['LOC43411'],[1]
LOC6729970,PROTEIN_CODING,1,['LOC43412'],[1]
LOC6729971,PROTEIN_CODING,1,['LOC43413'],[1]
LOC6729972,PROTEIN_CODING,1,['LOC43414'],[1]
LOC6729974,PROTEIN_CODING,1,['LOC43415'],[1]
LOC6729975,PROTEIN_CODING,1,['LOC43416'],[1]
LOC6729976,PROTEIN_CODING,1,['LOC43417'],[1]
LOC6729987,PROTEIN_CODING,1,['LOC43420'],[1]
LOC6729989,PROTEIN_CODING,1,['LOC43421'],[1]
LOC6729990,PROTEIN_CODING,1,['LOC43422'],[1]
LOC6729991,PROTEIN_CODING,1,['LOC43423'],[1]
LOC6729992,PROTEIN_CODING,1,['LOC43424'],[1]
LOC6729993,PROTEIN_CODING,1,['LOC43425'],[1]
LOC6729994,PROTEIN_CODING,1,['LOC43426'],[1]
LOC6729996,PROTEIN_CODING,1,['LOC43428'],[1]
LOC6729997,PROTEIN_CODING,1,['LOC43429'],[1]
LOC6729998,PROTEIN_CODING,1,['LOC43430'],[1]
LOC6729999,PROTEIN_CODING,1,['LOC43431'],[1]
LOC6730000,PROTEIN_CODING,1,['LOC43432'],[1]
LOC6730001,PROTEIN_CODING,1,['LOC43433'],[1]
LOC6730002,PROTEIN_CODING,1,['LOC43434'],[1]
LOC6730004,PROTEIN_CODING,1,['LOC43435'],[1]
LOC6730005,PROTEIN_CODING,1,['LOC43436'],[1]
LOC6730006,PROTEIN_CODING,1,['LOC43437'],[1]
LOC6730007,PROTEIN_CODING,1,['LOC43438'],[1]
LOC6730009,PROTEIN_CODING,1,['LOC43439'],[1]
LOC6730010,PROTEIN_CODING,1,['LOC43440'],[1]
LOC6730011,PROTEIN_CODING,1,['LOC43441'],[1]
LOC6730014,PROTEIN_CODING,1,['LOC43442'],[1]
LOC6730015,PROTEIN_CODING,1,['LOC43443'],[1]
LOC6730016,PROTEIN_CODING,1,['LOC43444'],[1]
LOC6730017,PROTEIN_CODING,1,['LOC43446'],[1]
LOC6730018,PROTEIN_CODING,1,['LOC43449'],[1]
LOC6730019,PROTEIN_CODING,1,['LOC43450'],[1]
LOC6730020,PROTEIN_CODING,1,['LOC43451'],[1]
LOC6730022,PROTEIN_CODING,1,['LOC43453'],[1]
LOC6730023,PROTEIN_CODING,1,['LOC43454'],[1]
LOC6730024,PROTEIN_CODING,1,['LOC46391'],[1]
LOC6730025,PROTEIN_CODING,1,['LOC43456'],[1]
LOC6730026,PROTEIN_CODING,1,['LOC43457'],[1]
LOC6730029,PROTEIN_CODING,1,['LOC44791'],[1]
LOC6730030,PROTEIN_CODING,1,['LOC43459'],[1]
LOC6730031,PROTEIN_CODING,1,['LOC43460'],[1]
LOC6730032,PROTEIN_CODING,1,['LOC43461'],[1]
LOC6730033,PROTEIN_CODING,1,['LOC43462'],[1]
